id,sku,brand,name,colorway,gender,silhouette,releaseYear,releaseDate,retailPrice,estimatedMarketValue,story,image,stockXLink,goatLink,flightClubLink,stadiumGoodsLink
e3933009-4a62-4851-aec3-733710e2a438,M992LV,New Balance,New Balance 992 Levi's Grey,Grey/Grey,men,992,2021,2021-08-06,250,584,"The Levi’s x New Balance 992 ‘Grey Denim’ reunites two iconic American brands. The lifestyle runner features a grey-wash denim upper sourced from Levi’s jeans, resulting in subtle one-of-a-kind designs. Hairy suede overlays and reflective accents maintain the sneaker’s greyscale palette, which is disrupted by a red Levi’s tab affixed to the ‘N’ logo. A matching red insole features ‘Levi’s for Feet’ branding. The sneaker rides on an ENCAP midsole with SBS ABZORB heel cushioning.",https://image.goat.com/attachments/product_template_pictures/images/059/150/169/original/803946_00.png.png,https://stockx.com/new-balance-992-levis-grey, https://goat.com/sneakers/levi-s-x-992-grey-denim-m992lv, https://flightclub.com/levi-s-x-992-grey-denim-m992lv,
0165677b-048e-4ccc-a6d2-814a32863599,WS327SA,New Balance,New Balance 327 Bandier (W),Sea Salt/Brown,women,327,2021,2021-08-05,130,199,"The Bandier x New Balance women’s 327 ‘Move Her World’s is taken from a larger collection with the female-founded activewear brand. The upper is constructed from ivory-colored suede with a tan leather ‘N’ outlined in russet on the lateral side. An NB logo decorates the woven tongue tag, while dual New Balance and Bandier branding is stamped on the custom sockliner. Lightweight cushioning is provided by a wedge-shaped EVA midsole, underpinned by a studded gum rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/471/036/original/WS327SA.png.png,https://stockx.com/new-balance-327-bandier-w, https://goat.com/sneakers/bandier-x-wmns-327-move-her-world-ws327sa, https://flightclub.com/bandier-x-wmns-327-move-her-world-ws327sa,
8af5adfc-d253-4118-81f0-0929948e6fb6,W5740BB,New Balance,New Balance 57/40 Bandier (W),White/Angora,women,57/40,2021,2021-08-05,130,200,"Crafted in partnership with the female-founded activewear brand, the Bandier x New Balance women’s 57/40 ‘Move Her World’ showcases bold accents on a sporty silhouette modeled after the classic 574. The sneaker makes use of a white leather upper with tonal mesh construction at the toe box and collar. An oversized ‘N’ logo dominates the quarter panel, rendered in burgundy suede with pink leather trim, while dual New Balance and Bandier branding lands on the sockliner. The sneaker rides on a cushy EVA midsole and grippy gum rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/471/035/original/W5740BB.png.png,https://stockx.com/new-balance-57-40-bandier-w, https://goat.com/sneakers/bandier-x-wmns-57-40-move-her-world-w5740bb, https://flightclub.com/bandier-x-wmns-57-40-move-her-world-w5740bb,
9f8ea25e-7b79-475f-96fc-954c4cf501d2,DA1165-800,Air Jordan,Wmns Jordan Air NFH 'Pale Coral',Pale Coral/Black/White/Pure Platinum,women,Jordan Air NFH,2021,2021-08-05,110,105,"The women’s Jordan Air NFH ‘Pale Coral’ treats the lifestyle silhouette to a two-tone pastel makeover. Soft pink mesh is utilized on the upper, fortified with synthetic nubuck overlays in a muted seafoam hue. Contrasting black accents land on the collar lining, heel overlay and webbing pull loop, featuring reflective detailing for added visibility in low-light conditions. The sneaker sits atop a sculpted white foam midsole with visible Air-sole cushioning in the heel. Underfoot, the rubber outsole is equipped with flex grooves and a modified herringbone traction pattern.",https://image.goat.com/attachments/product_template_pictures/images/057/919/079/original/DA1165_800.png.png,,https://goat.com/sneakers/wmns-jordan-air-nfh-pale-coral-da1165-800, https://flightclub.com/wmns-jordan-air-nfh-pale-coral-da1165-800,
f92a6ea9-9cd1-4251-a244-4d2319105e0a,DA1165-200,Air Jordan,Wmns Jordan Air NFH 'Rattan',Rattan/Gym Red/White/Black,women,Jordan Air NFH,2021,2021-08-05,110,167,"The women’s Jordan Air NFH ‘Rattan’ pairs easy wearability with basketball-inspired style. The upper is crafted from black mesh with beige nubuck overlays and a textile-lined interior in a rich crimson hue. A trio of Jumpman icons decorate a red tab affixed to the lateral side, while an off-center pull loop atop the tongue displays ’23 Jordan’ branding. Lightweight cushioning arrives via a white foam midsole with a visible Air-sole unit in the heel. Underfoot, the rubber outsole features a modified herringbone traction pattern for optimal grip.",https://image.goat.com/attachments/product_template_pictures/images/057/919/077/original/DA1165_200.png.png,,https://goat.com/sneakers/wmns-jordan-air-nfh-rattan-da1165-200, https://flightclub.com/wmns-jordan-air-nfh-rattan-da1165-200,
2d600aa6-1bc2-4cb9-ab3a-356d1cf6f553,Q46445,adidas,adidas 4DFWD Signal Green,Signal Green / Signal Green / Core Black,men,4DFWD,2021,2021-08-04,200,104,"The adidas 4DFWD ‘Signal Green’ pairs an eye-catching color scheme with cutting-edge tooling. The bright green Primeknit upper is engineered to wrap the foot in sock-like support. Floating black three-stripes are treated with a reflective iridescent finish, while contrasting pops of fuchsia land on the sneaker’s lace loops and elastic collar. The lightweight build is mounted on a 3D-printed 4DWD midsole, featuring a black lattice structure that converts downward impact into horizontal forward motion, resulting in precise cushioning and a smooth transition with every stride.",https://image.goat.com/attachments/product_template_pictures/images/058/792/417/original/Q46445.png.png,https://stockx.com/adidas-4dfwd-signal-green, https://goat.com/sneakers/4dfwd-signal-green-q46445, https://flightclub.com/4dfwd-signal-green-q46445,
f5c0388b-13b5-4f60-8069-8664a2b3f6db,BBKLSNM1,New Balance,New Balance Kawhi New Money,Grey/Blue,men,KAWHI,2021,2021-08-04,160,172,"Taking its design cues from a crisp $100 bill, the New Balance KAWHI ‘New Money’ continues a bankroll-inspired series that began with the ‘Money Stacks’ colorway of the New Balance OMN1S. Kawhi Leonard’s signature shoe features a muted teal upper constructed from mesh with a synthetic forefoot overlay. Gold accents make their way to the sneaker’s Kinetic Stitch quarter panel, a raised NB logo on the prominent heel counter, and ‘100’ stamped atop the tongue. The sneaker rides on a FuelCell foam midsole, supported by a full-length performance plate and a translucent rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/056/425/980/original/BBKLSNM1.png.png,https://stockx.com/new-balance-kawhi-new-money, https://goat.com/sneakers/kawhi-new-money-bbklsnm1, https://flightclub.com/kawhi-new-money-bbklsnm1,
6c29e3cf-50ec-431a-a99c-a73541fa8a9a,CK6654-602,Nike,Nike Dunk Low Disrupt (W),Light Soft Pink/Pale Coral,women,Dunk,2021,2021-08-03,110,115,"The Nike women’s Dunk Low Disrupt ‘Pale Coral’ adds pastel hues to a reimagined version of the classic silhouette. The two-tone upper is crafted from breathable white mesh with leather overlays in a soft pink hue. A plush exposed-foam tongue delivers step-in comfort, while a leather pull tab at the heel provides easy on and off. The sneaker is mounted on an exaggerated platform midsole with segmented sidewalls. Underfoot, the rubber outsole features a modified concentric-circle traction pattern for optimal grip.",https://image.goat.com/attachments/product_template_pictures/images/058/946/221/original/799247_00.png.png,https://stockx.com/nike-dunk-low-disrupt-w, https://goat.com/sneakers/wmns-dunk-low-disrupt-pale-coral-ck6654-602, https://flightclub.com/wmns-dunk-low-disrupt-pale-coral-ck6654-602,
9585520c-40a4-4d53-a037-a273b72e3076,H02111,adidas,ZX 8000 'Hazy Beige',Hazy Beige/Sand/Halo Amber,men,ZX 8000,2021,2021-08-03,120,107,"The adidas ZX 8000 ‘Hazy Beige’ delivers a monochromatic colorway of the iconic running shoe originally released in 1989. The golden tan mesh upper is bolstered with tonal suede overlays and the instantly recognizable ZX heel counter. Pale yellow webbing three-stripes are stitched onto the quarter panel, while a woven Trefoil tag in soft pink is looped over the padded tongue. Lightweight cushioning comes courtesy of a cushy EVA midsole, supported by adidas’ yellow Torsion bar and a peach-colored rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/470/400/original/H02111.png.png,,https://goat.com/sneakers/zx-8000-hazy-beige-h02111, https://flightclub.com/zx-8000-hazy-beige-h02111,
e7292acc-19b5-4c68-a197-34ef7b07b324,CW0913-101,Jordan,Jordan Delta 2 Hyper Royal Orange (W),Coconut Milk/Hemp-Orange-Hyper Royal,women,Jordan Delta,2021,2021-08-03,130,87,"The women’s Jordan Delta 2 ‘Hyper Royal Orange’ showcases a mostly neutral palette with vibrant bursts of color. The multilayered upper combines cream-colored semi-translucent textile with suede paneling in subtle beige and off-white tones. Orange accents make their way to the tongue tag and heel loop, as well as a molded mudguard on the sneaker’s lateral side. They’re contrasted by hits of royal blue on the perforated tongue, collar lining and suede heel tab. The sneaker rides on a resilient Nike React midsole, reinforced by translucent rubber pods in high-wear areas.",https://image.goat.com/attachments/product_template_pictures/images/060/050/197/original/798603_00.png.png,https://stockx.com/air-jordan-delta-2-hyper-royal-orange-w, https://goat.com/sneakers/wmns-jordan-delta-2-hyper-royal-orange-cw0913-101, https://flightclub.com/wmns-jordan-delta-2-hyper-royal-orange-cw0913-101,
349d31f3-118a-416a-90cf-319285503ea2,DM1602-001,Nike,Nike Dunk Low Off-White Lot 50,Black/Metallic Silver-Black,men,Dunk,2021,2021-08-02,180,795,"Representing the final installment of the Off-White x Nike Dunk Low collection simply dubbed ‘Dear Summer’ the retro silhouette gets dressed in a blacked-out upper crafted from canvas and leather. Similar to Virgil Abloh’s 2019 take on the Dunk Low, this pair features an exposed foam tongue, plastic zip tie, Helvetica text and a secondary set of rope laces overlaid atop the upper. A metallic silver Swoosh shines on the side panel, while a badge on the matching black midsole designates this colorway as edition ’50 of 50.’ ",https://image.goat.com/attachments/product_template_pictures/images/058/946/391/original/784788_00.png.png,https://stockx.com/nike-dunk-low-off-white-lot-50, https://goat.com/sneakers/off-white-x-dunk-low-dear-summer-50-of-50-50-ow-dunk-the-50, https://flightclub.com/off-white-x-dunk-low-dear-summer-50-of-50-50-ow-dunk-the-50, https://sale.stadiumgoods.com/nike-dunk-low-dm1602-001
4ca1eb79-1f33-4762-9b9f-68918697547f,GX8802,adidas,adidas Yeezy Foam RNNR MX Cream Clay (Kids),MX Cream Clay/MX Cream Clay/MX Cream Clay,child,Yeezy Foam Runner,2021,2021-08-02,60,146,"An amalgam of sneaker and sandal, the adidas Yeezy Foam Runner Kids ‘MX Cream Clay’ features a futuristic build constructed from a blend of injected EVA and harvested algae. Ventilation ports of varying sizes are apportioned throughout the sculpted upper, which is finished in a cream-colored hue with brushstroke-like hits of brown and grey. The swirling hues extend to the outsole, featuring a wavy tread for grippy traction.",https://image.goat.com/attachments/product_template_pictures/images/058/308/242/original/GX8802.png.png,https://stockx.com/adidas-yeezy-foam-rnnr-mx-cream-clay-kids, https://goat.com/sneakers/yeezy-foam-runner-kids-mx-cream-clay-gx8802, https://flightclub.com/yeezy-foam-runner-kids-mx-cream-clay-gx8802,
6aa2383b-0299-4719-a047-679614aa3dca,DC9045-200,Nike,Nike ACG Mountain Fly Low Brown Basalt,Brown Basalt/Black,men,ACG Mountain Fly,2021,2021-08-02,180,148,"The Nike ACG Mountain Fly Low ‘Brown Basalt’ features a classic outdoor palette that combines rich earth tones with subtle pops of color. The seamless upper is crafted from brown ripstop nylon with contrasting purple accents on the tongue tag and translucent heel patch, both marked with ACG branding. Webbing straps integrated into the reflective rope laces provide an extra-secure fit, while synthetic overlays at the forefoot and heel deliver enhanced durability. The lightweight build is mounted on a Nike React midsole with a full-length carbon fiber for improved energy return. A rubber outsole with outdoor lugs yields grippy traction on multiple surfaces.",https://image.goat.com/attachments/product_template_pictures/images/057/753/629/original/DC9045_200.png.png,https://stockx.com/nike-acg-mountain-fly-low-brown-basalt, https://goat.com/sneakers/acg-mountain-fly-low-brown-basalt-dc9045-200, https://flightclub.com/acg-mountain-fly-low-brown-basalt-dc9045-200,
6f15869d-5a21-496f-bd18-172fd9286f16,GY8287,adidas,Donovan Mitchell x Forum Low 'Collegiate Purple',Cloud White/Collegiate Purple/Halo Mint,men,Forum,2021,2021-08-02,110,120,"Designed for the NBA star, the Donovan Mitchell x adidas Forum Low ‘Collegiate Purple’ treats the retro hoops shoe to a simple two-tone design. Traditional laces combine with an adjustable hook-and-loop strap to secure the upper, constructed from Cloud White leather with contrasting violet suede construction on the perforated toe box, serrated three-stripes and stitched heel overlay. The sneaker’s lateral side is branded with an adidas Trefoil and Donovan Mitchell’s personal logo. Underfoot, the translucent outsole reveals a hectic all-over print composed of multicolor graffiti-style graphics.",https://image.goat.com/attachments/product_template_pictures/images/058/315/358/original/GY8287.png.png,,https://goat.com/sneakers/donovan-mitchell-x-forum-low-collegiate-purple-gy8287, https://flightclub.com/donovan-mitchell-x-forum-low-collegiate-purple-gy8287,
83edcdf2-e6f4-4631-afcf-ef5e2302448e,DC9092-500,Nike,Nike ACG Air Deschutz Amethyst Smoke,Amethyst Smoke/Black,men,ACG Air Deschutz,2021,2021-08-02,75,47,"The Nike ACG Air Deschutz+ ‘Amethyst Smoke’ delivers a two-tone colorway of a rugged outdoor sandal based on the ’92 original. The upper is composed of a series of violet-colored straps built with weather-resistant, quick-drying materials. Interior padding combines with a textured footbed for a secure fit that keeps the foot locked in place. A solid black foam midsole houses encapsulated Air-sole cushioning in the heel for a smooth, cushioned ride. Underfoot, the sticky rubber outsole provides grippy traction on a wide variety of surfaces.",https://image.goat.com/attachments/product_template_pictures/images/060/557/537/original/803898_00.png.png,https://stockx.com/nike-acg-air-deschutz-amethyst-smoke, https://goat.com/sneakers/acg-air-deschutz-amethyst-smoke-dc9092-500, https://flightclub.com/acg-air-deschutz-amethyst-smoke-dc9092-500,
87cd7454-a147-42ba-ab38-d640a640fde8,GX8774,adidas,adidas Yeezy Foam RNNR MX Cream Clay,MX Cream Clay/MX Cream Clay/MX Cream Clay,men,Yeezy Foam Runner,2021,2021-08-02,80,227,"The adidas Yeezy Foam Runner ‘MX Cream Clay’ enlivens Kanye West’s amphibious slip-on with a swirling blend of brown and grey. The neutral hues appear to have been painted on the surface of the cream-colored one-piece upper, crafted from a combination of lightweight EVA and hydroponically produced algae. Ventilation ports of varying sizes ensure breathable comfort, while the sculpted design keeps the foot locked in place.",https://image.goat.com/attachments/product_template_pictures/images/057/898/785/original/784386_00.png.png,https://stockx.com/adidas-yeezy-foam-rnnr-mx-cream-clay, https://goat.com/sneakers/yeezy-foam-runner-mx-cream-clay-yzy-foam-rnr-mx-crm-clay, https://flightclub.com/yeezy-foam-runner-mx-cream-clay-yzy-foam-rnr-mx-crm-clay, https://sale.stadiumgoods.com/adidas-yeezy-foam-runner-mx-cream-gx8774
94c084b8-0b01-4f28-be53-a8f35003ede3,GY1160,adidas,adidas Yeezy Foam RNNR MX Cream Clay (Infants),MX Cream Clay/MX Cream Clay/MX Cream Clay,toddler,Yeezy Foam Runner,2021,2021-08-02,40,128,"The adidas Yeezy Foam Runner Infants ‘MX Cream Clay’ brings the futuristic slip-on to a new generation of Yeezy enthusiasts. The design features a cream-colored base with brushstroke-like splashes of brown and grey applied throughout the majority of the upper, which is built with a blend of lightweight EVA and ethically sourced algae. The unique silhouette is marked by flowing lines and a series of punched holes that allow for amphibious wear.",https://image.goat.com/attachments/product_template_pictures/images/058/308/245/original/GY1160.png.png,https://stockx.com/adidas-yeezy-foam-rnnr-mx-cream-clay-infant, https://goat.com/sneakers/yeezy-foam-runner-infants-mx-cream-clay-gy1160, https://flightclub.com/yeezy-foam-runner-infants-mx-cream-clay-gy1160,
a2eca65b-56d8-4cfd-a7f6-1aa8f6af03f4,DA8006-100,Jordan,Jordan 1 Mid SE Brushstroke (GS),Sail/Black-Cider-Chile Red,child,Air Jordan 1,2021,2021-08-02,105,104,"Built for big kids, the Air Jordan 1 Mid SE GS ‘Brushstroke Paint Splatter’ embodies the concept of wearable art, as the shoe is made over to resemble an artist’s canvas. The lateral side of the off-white textile upper features a black Swoosh that appears to be painted on, while beige synthetic suede overlays are enlivened with multicolor flecks of paint. The splatter effect continues on the rubber midsole, which houses encapsule Air-sole cushioning in the heel. A black rubber midsole is matched by Jumpman branding on the tongue tag and a Wings logo on the lateral ankle.",https://image.goat.com/attachments/product_template_pictures/images/060/104/777/original/812242_00.png.png,https://stockx.com/air-jordan-1-mid-se-brushstroke-gs, https://goat.com/sneakers/air-jordan-1-mid-se-gs-brushstroke-paint-splatter-da8006-100, https://flightclub.com/air-jordan-1-mid-se-gs-brushstroke-paint-splatter-da8006-100,
a7c9adc7-b2a6-4f03-87b2-97c36682827b,GX6144,adidas,adidas Yeezy 700 V3 Dark Glow,Dark Glow/Dark Glow/Dark Glow,men,Yeezy 700 V3,2021,2021-08-02,200,230,"The adidas Yeezy 700 V3 ‘Dark Glow’ features a black engineered mesh upper with charcoal accents and smoky RPU overlays — a neutral design that’s virtually identical to the ‘Alvah’ colorway from April 2020. The key difference centers around the sneaker’s glow-in-the-dark RPU cage, which emits a blue luminescence versus the older shoe’s green-tinged glow. Lightweight cushioning arrives via a solid black EVA midsole with an encapsulated polyurethane core. Underfoot, a herringbone-traction rubber outsole delivers superior grip.",https://image.goat.com/attachments/product_template_pictures/images/058/392/085/original/802585_00.png.png,https://stockx.com/adidas-yeezy-700-v3-dark-glow, https://goat.com/sneakers/yeezy-700-v3-dark-glow-yzy-700-v3-dark-glow, https://flightclub.com/yeezy-700-v3-dark-glow-yzy-700-v3-dark-glow, https://sale.stadiumgoods.com/adidas-yeezy-700-v3-dark-glow-gx6144
b9631c08-295e-48d1-965a-e4bf862d87ee,DC9045-500,Nike,Nike ACG Mountain Fly Low Flash Crimson,Light Mulberry/Flash Crimson,men,ACG Mountain Fly,2021,2021-08-02,180,135,"Inspired by the mountains and volcanoes of Hawaii’s Big Island, the Nike ACG Mountain Fly Low ‘Flash Crimson’ showcases a fiery hue throughout the ripstop nylon upper. Reflective rope laces are looped through a set of webbing straps for a lockdown fit, while pull tabs at the tongue and heel provide easy on and off. Lightweight cushioning arrives via a Nike React midsole and a full-length carbon fiber plate borrowed from Nike’s Vaporfly franchise. Underfoot, a lugged gum rubber outsole wraps up the forefoot for reliable traction on rough terrain.",https://image.goat.com/attachments/product_template_pictures/images/057/753/631/original/DC9045_500.png.png,https://stockx.com/nike-acg-mountain-fly-low-flash-crimson, https://goat.com/sneakers/acg-mountain-fly-low-flash-crimson-dc9045-500, https://flightclub.com/acg-mountain-fly-low-flash-crimson-dc9045-500,
c27c1af0-d3c8-43c0-8a80-3de4a3014b3b,DC9092-600,Nike,Nike ACG Air Deschutz Redstone,Redstone / Black,men,ACG Air Deschutz,2021,2021-08-02,75,46,"Tested in the wilds of Oregon, the Nike ACG Air Deschutz + ‘Redstone’ adds bold pops of color to an outdoor sandal designed to handle the elements. The upper is formed with weather-resistant, quick-drying webbing straps in varying shades of red. Hook-and-loop closure allows for quick adjustments on the go, while interior padding around the ankle yields all-day comfort. The solid black foam midsole houses an encapsulated Air-sole unit in the heel for impact protection. Underfoot, a durable rubber outsole provides reliable traction on rugged terrain.",https://image.goat.com/attachments/product_template_pictures/images/060/210/425/original/804374_00.png.png,https://stockx.com/nike-acg-air-deschutz-redstone, https://goat.com/sneakers/acg-air-deschutz-redstone-dc9092-600, https://flightclub.com/acg-air-deschutz-redstone-dc9092-600,
fbcb4424-60bf-49c5-86d1-74c6f6fd29b1,DM1602-127,Nike,Nike Dunk Low Off-White Lot 1,White/Metallic Silver-Butter,men,Dunk,2021,2021-08-02,180,1180,"Labeled ‘01 of 50,’ this inaugural edition of the Off-White x Nike Dunk Low kicks off the ‘Dear Summer’ collection, featuring a crisp white upper built with a blend of canvas and leather. A metallic silver Swoosh cuts through the side panel, while supplemental rope laces zigzag across the upper, looping through integrated Flywire cables that emerge from strategically placed eyelets. A pre-yellowed midsole combines with an exposed foam tongue to give the shoe a vintage aesthetic. Virgil Abloh’s signature touches include a white plastic zip tie, an off-center tongue tag and lines of Helvetica text on the medial side.",https://image.goat.com/attachments/product_template_pictures/images/058/281/111/original/784741_00.png.png,https://stockx.com/nike-dunk-low-off-white-lot-1, https://goat.com/sneakers/off-white-x-dunk-low-dear-summer-01-of-50-1-ow-dunk-the-50, https://flightclub.com/off-white-x-dunk-low-dear-summer-01-of-50-1-ow-dunk-the-50,
fec76789-0c98-47d3-8414-c7e65ac8c667,EH2882,adidas,Predator Mutator 20.1 Low SG 'Precision To Blur Pack',Signal Green/White/Core Black,men,Predator 20.1,2021,2021-08-01,0,300,"The adidas Predator Mutator 20.1 Low SG ‘Precision To Blur Pack’ carries a coated Primeknit upper in black and neon green. The sock-like build is designed to conform to the shape of the foot, featuring seamless construction, traditional lace closure and a low-cut elastic collar. Demonskin rubber spines cover the strike zone for enhanced control and touch. Underfoot, a split outsole is equipped with conical studs for stop-and-go traction on soft ground.",https://image.goat.com/attachments/product_template_pictures/images/058/118/600/original/EH2882.png.png,,https://goat.com/sneakers/predator-mutator-20-1-low-sg-precision-to-blur-pack-eh2882, https://flightclub.com/predator-mutator-20-1-low-sg-precision-to-blur-pack-eh2882,
0e9873fd-d517-41e9-84d8-3260fd077e75,DH7695-600,Nike,Nike SB Dunk Low Pro Parra Abstract Art (2021),Fire Pink/Gym Red-Mocha-White-Royal Blue-Black,men,Dunk SB,2021,2021-07-31,110,286,"The Parra x Nike Dunk Low SB is drawn from a collaborative series paying tribute to the 2021 Summer Olympics in Tokyo, where the sport of skateboarding makes its official debut. The Dutch artist Piet Parra dresses the low-top in off-white leather with abstract-print textile overlays in a blend of blue, red, pink and teal hues — an eye-catching design repeated on Nike SB’s Olympic Federation Kits. A truncated black leather Swoosh adorns the quarter panel, while a white mini-Swoosh is embroidered on the lateral forefoot. A tacky gum rubber outsole provides durable traction underfoot.",https://image.goat.com/attachments/product_template_pictures/images/057/775/041/original/786432_00.png.png,https://stockx.com/nike-sb-dunk-low-parra-2021, https://goat.com/sneakers/parra-x-dunk-low-pro-qs-sb-abstract-art-dh7695-600, https://flightclub.com/parra-x-dunk-low-pro-qs-sb-abstract-art-dh7695-600, https://sale.stadiumgoods.com/nike-dunk-low-sb-parra-abstract-art-dh7695-600
1f34e2be-a83b-439f-b9e0-76a3c477ec02,DD1877-002,Nike,Nike Blazer Low sacai Iron Grey,Iron Grey/White-White,men,Blazer,2021,2021-07-31,120,100,"The sacai x Nike Blazer Low ‘Iron Grey’ delivers Chitose Abe’s stylized interpretation of Nike’s earliest basketball shoe. The sneaker features an exposed-foam collar that suggests a low-top silhouette created by chopping off the top portion of the collar. The dark grey suede upper is appointed with sacai’s doubled-up eyestays, laces, Swooshes and tongues. The latter component is embellished with a pair of woven Nike tags, one featuring Nike Sportswear branding, the other accented with dual Nike and sacai logos. The low-top rides on a fractured white rubber midsole with stacked layers that extend up the sides and heel. Underfoot, a traditional herringbone-tread outsole delivers grippy traction.",https://image.goat.com/attachments/product_template_pictures/images/058/391/990/original/799717_00.png.png,https://stockx.com/nike-blazer-low-sacai-iron-grey, https://goat.com/sneakers/sacai-x-blazer-low-iron-grey-dd1877-002, https://flightclub.com/sacai-x-blazer-low-iron-grey-dd1877-002, https://sale.stadiumgoods.com/nike-blazer-low-sacai-iron-grey-dd1877-002
20ac8d0d-e4ca-4c7a-8b97-2ff511059d9d,DD1579-333,Nike,NikeCourt Zoom Vapor Cage 4 Rafa 'Lime Glow Hyper Blue',Lime Glow/White/Hyper Blue,men,Zoom Vapor Cage 4,2021,2021-07-31,150,172,"The NikeCourt Zoom Vapor Cage 4 Rafa ‘Lime Glow Hyper Blue’ updates Rafael Nadal’s signature shoe with a vibrant highlighter finish. The seamless upper is crafted from bright green mesh with durable synthetic overlays that extend from the medial side and over the toe box. Royal blue accents make their way to the Swoosh, a ‘Rafa’ wordmark on the heel, and the athlete’s bull logo on the tongue. The foam midsole is enhanced with a translucent frame on the lateral side and a Zoom Air unit in the forefoot. A data-informed rubber outsole provides grippy traction on hard court surfaces.",https://image.goat.com/attachments/product_template_pictures/images/058/235/520/original/DD1579_333.png.png,,https://goat.com/sneakers/nikecourt-zoom-vapor-cage-4-rafa-lime-glow-hyper-blue-dd1579-333, https://flightclub.com/nikecourt-zoom-vapor-cage-4-rafa-lime-glow-hyper-blue-dd1579-333,
9fa16aa3-0006-4fcc-9303-56b48714b830,DD1503-600,Nike,Nike Dunk Low Lime Ice (W),Light Soft Pink/Ghost-Lime Ice-White,women,Dunk,2021,2021-07-31,100,110,"The Nike women’s Dunk Low ‘Lime Ice’ updates the ‘80s hoops shoe with a summery palette made up of contrasting pastel hues. The leather upper combines a muted pink base with vibrant lime green overlays and a signature Swoosh in periwinkle. Standard Dunk Low elements include a perforated toe box, low-cut textile-lined collar and lightly padded nylon tongue. The sneaker is mounted on a sturdy rubber cupsole, featuring crisp white sidewalls and a lime green rubber outsole.",https://image.goat.com/attachments/product_template_pictures/images/058/701/086/original/790564_00.png.png,https://stockx.com/nike-dunk-low-lime-ice-w, https://goat.com/sneakers/wmns-dunk-low-lime-ice-dd1503-600, https://flightclub.com/wmns-dunk-low-lime-ice-dd1503-600, https://sale.stadiumgoods.com/nike-wmns-dunk-low-lime-ice-dd1503-600
a974c37f-1ea1-461d-9366-fd16882ebc66,GY2713,Reebok,BB4000 'USA',Footwear White/Black/Flash Red,men,BB4000,2021,2021-07-31,90,150,"The Reebok BB4000 ‘USA’ dresses the vintage hoops shoe in a white leather upper with contrasting leather side stripes in black and crimson. Additional hits of black land on the suede forefoot overlay and suede heel tab, featuring a debossed Reebok wordmark. Soft terry cloth lines the interior for step-in comfort, while perforated detailing on the toe box yields improved breathability. A vintage off-white rubber cupsole anchors the low-top, featuring an exposed EVA wedge on the medial side.",https://image.goat.com/attachments/product_template_pictures/images/057/642/480/original/GY2713.png.png,,https://goat.com/sneakers/bb4000-usa-gy2713, https://flightclub.com/bb4000-usa-gy2713,
df6a76f0-5f01-4dfd-a177-fa51b9003202,DC9164-600,Nike,Naomi Osaka x Wmns NikeCourt Air Zoom GP Turbo 'Digital Pink',Digital Pink/Hyper Pink/White,women,NikeCourt Air Zoom GP,2021,2021-07-31,150,139,"Made for the champion tennis player, the Naomi Osaka x Nike women’s NikeCourt Air Zoom GP Turbo ‘Digital Pink’ makes use of a breathable textile upper in a candy-bright finish. A vented synthetic overlay covers the medial forefoot for added durability and support, while a Dynamic Fit System delivers a snug, locked-in fit. Lightweight cushioning is provided by a resilient foam midsole and a full-length Zoom Air unit stitched directly to the upper. Underfoot, the rubber outsole features a modified herringbone tread for grippy traction on hard court surfaces.",https://image.goat.com/attachments/product_template_pictures/images/058/235/519/original/DC9164_600.png.png,,https://goat.com/sneakers/naomi-osaka-x-wmns-nikecourt-air-zoom-gp-turbo-digital-pink-dc9164-600, https://flightclub.com/naomi-osaka-x-wmns-nikecourt-air-zoom-gp-turbo-digital-pink-dc9164-600,
fe66a343-b7b2-4ff3-be00-3ea8fc73e2d0,DH0960-600,Nike,Nike Dunk High First Use Red,University Red/Sail,men,Dunk,2021,2021-07-31,120,100,"The Nike Dunk High SE ‘University Red’ is taken from the ‘First Use Pack,’ a special anniversary collection celebrating 50 years of the Nike Swoosh. Doubled-up laces in red and white secure the crimson leather upper, fortified with tonal suede overlays and accented with a white leather Swoosh on the medial side. The lateral side is decorated with an outlined retro Swoosh, captioned with the phrase ‘First use June 18, 1971.’ Additional branding elements include a gold Swoosh-shaped lace jewel and a woven tongue tag with a standard Nike logo on the exterior. An inscription on the interior side reads: ‘For the 50th anniversary of the Swoosh we celebrate the detail and craft of its humble beginnings.’",https://image.goat.com/attachments/product_template_pictures/images/056/004/018/original/775858_00.png.png,https://stockx.com/nike-dunk-high-first-use-red, https://goat.com/sneakers/dunk-high-se-first-use-dh0960-600, https://flightclub.com/dunk-high-se-first-use-dh0960-600, https://sale.stadiumgoods.com/nike-dunk-hi-se-first-use-dh0960-600
